"ID","PURPOSE","AGE","GENDER","INCOME","GA","AV.TRAIN","AV.SM","AV.CAR","TT.TRAIN","TT.SM","TT.CAR","CO.TRAIN","CO.SM","CO.CAR","CHOICE","Pur2_D1","Pur3_D2","Pur4_D3","Pur5_D4","Age2_D5","Age3_D6","Age4_D7","Age5_D8","Gen1_D9","Inc2_D10","Inc3_D10","Inc4_D10","q1a","q1b","q1c","q1d","q2a","q2b","q2c","q2d","Pro_Car","Env_Con"
479,"1","3","1","2",0,1,1,1,0.61,0.3,0.32,0.35,0.42,0.39,"SM",0,0,0,0,0,1,0,0,1,1,0,0,2,2,1,5,5,4,4,3,-0.808620852761618,0.359842038545712
479,"1","3","1","2",0,1,1,1,0.54,0.3,0.4,0.29,0.44,0.3,"SM",0,0,0,0,0,1,0,0,1,1,0,0,2,2,1,5,5,4,4,3,-0.808620852761618,0.359842038545712
480,"1","2","1","2",0,1,1,1,2.36,0.63,2.1,1.26,1.33,1.25,"SM",0,0,0,0,1,0,0,0,1,1,0,0,2,2,1,4,5,5,4,1,-0.697152603164999,0.928835175557698
480,"1","2","1","2",0,1,1,1,1.82,0.71,2.73,0.94,1.09,1,"SM",0,0,0,0,1,0,0,0,1,1,0,0,2,2,1,4,5,5,4,1,-0.697152603164999,0.928835175557698
480,"1","2","1","2",0,1,1,1,2.36,0.81,1.68,0.94,1.12,1,"SM",0,0,0,0,1,0,0,0,1,1,0,0,2,2,1,4,5,5,4,1,-0.697152603164999,0.928835175557698
480,"1","2","1","2",0,1,1,1,2,0.81,2.73,0.94,1.12,1.62,"SM",0,0,0,0,1,0,0,0,1,1,0,0,2,2,1,4,5,5,4,1,-0.697152603164999,0.928835175557698
480,"1","2","1","2",0,1,1,1,2,0.81,1.68,1.05,1.18,1.62,"SM",0,0,0,0,1,0,0,0,1,1,0,0,2,2,1,4,5,5,4,1,-0.697152603164999,0.928835175557698
480,"1","2","1","2",0,1,1,1,1.82,0.81,2.73,1.05,1.18,1.25,"SM",0,0,0,0,1,0,0,0,1,1,0,0,2,2,1,4,5,5,4,1,-0.697152603164999,0.928835175557698
480,"1","2","1","2",0,1,1,1,1.82,0.71,2.1,1.26,1.4,1,"SM",0,0,0,0,1,0,0,0,1,1,0,0,2,2,1,4,5,5,4,1,-0.697152603164999,0.928835175557698
480,"1","2","1","2",0,1,1,1,1.82,0.63,2.1,1.05,1.22,1.62,"SM",0,0,0,0,1,0,0,0,1,1,0,0,2,2,1,4,5,5,4,1,-0.697152603164999,0.928835175557698
480,"1","2","1","2",0,1,1,1,2,0.81,2.1,1.26,1.68,1.62,"SM",0,0,0,0,1,0,0,0,1,1,0,0,2,2,1,4,5,5,4,1,-0.697152603164999,0.928835175557698
481,"1","4","1","3",0,1,1,1,0.61,0.32,0.4,0.29,0.34,0.28,"CAR",0,0,0,0,0,0,1,0,1,0,1,0,4,5,5,2,3,1,2,4,2.15093796880784,-1.53593207276571
481,"1","4","1","3",0,1,1,1,0.61,0.3,0.52,0.29,0.44,0.45,"SM",0,0,0,0,0,0,1,0,1,0,1,0,4,5,5,2,3,1,2,4,2.15093796880784,-1.53593207276571
481,"1","4","1","3",0,1,1,1,0.61,0.28,0.52,0.26,0.38,0.35,"SM",0,0,0,0,0,0,1,0,1,0,1,0,4,5,5,2,3,1,2,4,2.15093796880784,-1.53593207276571
481,"1","4","1","3",0,1,1,1,0.51,0.28,0.32,0.26,0.38,0.45,"CAR",0,0,0,0,0,0,1,0,1,0,1,0,4,5,5,2,3,1,2,4,2.15093796880784,-1.53593207276571
481,"1","4","1","3",0,1,1,1,0.54,0.28,0.52,0.29,0.36,0.28,"SM",0,0,0,0,0,0,1,0,1,0,1,0,4,5,5,2,3,1,2,4,2.15093796880784,-1.53593207276571
481,"1","4","1","3",0,1,1,1,0.54,0.3,0.32,0.26,0.32,0.35,"CAR",0,0,0,0,0,0,1,0,1,0,1,0,4,5,5,2,3,1,2,4,2.15093796880784,-1.53593207276571
481,"1","4","1","3",0,1,1,1,0.54,0.28,0.32,0.35,0.38,0.28,"CAR",0,0,0,0,0,0,1,0,1,0,1,0,4,5,5,2,3,1,2,4,2.15093796880784,-1.53593207276571
481,"1","4","1","3",0,1,1,1,0.61,0.3,0.32,0.35,0.42,0.45,"CAR",0,0,0,0,0,0,1,0,1,0,1,0,4,5,5,2,3,1,2,4,2.15093796880784,-1.53593207276571
481,"1","4","1","3",0,1,1,1,0.54,0.3,0.4,0.29,0.44,0.35,"CAR",0,0,0,0,0,0,1,0,1,0,1,0,4,5,5,2,3,1,2,4,2.15093796880784,-1.53593207276571
482,"1","4","1","3",0,1,1,1,3.03,1.53,1.7,1.08,1.18,1.1,"CAR",0,0,0,0,0,0,1,0,1,0,1,0,4,5,5,1,3,1,3,4,2.26240621840445,-1.26963940660532
482,"1","4","1","3",0,1,1,1,2.49,1.59,2.21,0.81,0.94,0.88,"SM",0,0,0,0,0,0,1,0,1,0,1,0,4,5,5,1,3,1,3,4,2.26240621840445,-1.26963940660532
482,"1","4","1","3",0,1,1,1,3.03,1.67,1.36,0.81,0.99,0.88,"CAR",0,0,0,0,0,0,1,0,1,0,1,0,4,5,5,1,3,1,3,4,2.26240621840445,-1.26963940660532
482,"1","4","1","3",0,1,1,1,2.67,1.67,2.21,0.81,0.99,1.43,"SM",0,0,0,0,0,0,1,0,1,0,1,0,4,5,5,1,3,1,3,4,2.26240621840445,-1.26963940660532
482,"1","4","1","3",0,1,1,1,2.67,1.67,1.36,0.9,1.05,1.43,"CAR",0,0,0,0,0,0,1,0,1,0,1,0,4,5,5,1,3,1,3,4,2.26240621840445,-1.26963940660532
482,"1","4","1","3",0,1,1,1,2.49,1.67,2.21,0.9,1.05,1.1,"SM",0,0,0,0,0,0,1,0,1,0,1,0,4,5,5,1,3,1,3,4,2.26240621840445,-1.26963940660532
482,"1","4","1","3",0,1,1,1,2.49,1.59,1.7,1.08,1.22,0.88,"CAR",0,0,0,0,0,0,1,0,1,0,1,0,4,5,5,1,3,1,3,4,2.26240621840445,-1.26963940660532
482,"1","4","1","3",0,1,1,1,2.49,1.53,1.7,0.9,1.09,1.43,"SM",0,0,0,0,0,0,1,0,1,0,1,0,4,5,5,1,3,1,3,4,2.26240621840445,-1.26963940660532
482,"1","4","1","3",0,1,1,1,2.67,1.67,1.7,1.08,1.46,1.43,"SM",0,0,0,0,0,0,1,0,1,0,1,0,4,5,5,1,3,1,3,4,2.26240621840445,-1.26963940660532
483,"1","2","1","2",0,1,1,1,1.29,0.74,1.3,0.82,0.9,0.7,"SM",0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,4,5,5,5,1,-1.27048705653244,1.19512784171809
483,"1","2","1","2",0,1,1,1,1.16,0.71,1.3,0.82,0.84,0.91,"SM",0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,4,5,5,5,1,-1.27048705653244,1.19512784171809
483,"1","2","1","2",0,1,1,1,1.55,0.78,1.3,0.82,1.05,0.56,"SM",0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,4,5,5,5,1,-1.27048705653244,1.19512784171809
483,"1","2","1","2",0,1,1,1,1.16,0.74,0.8,0.68,0.9,0.56,"CAR",0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,4,5,5,5,1,-1.27048705653244,1.19512784171809
483,"1","2","1","2",0,1,1,1,1.55,0.74,1,0.61,0.71,0.91,"SM",0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,4,5,5,5,1,-1.27048705653244,1.19512784171809
483,"1","2","1","2",0,1,1,1,1.29,0.71,1,0.61,0.84,0.56,"SM",0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,4,5,5,5,1,-1.27048705653244,1.19512784171809
483,"1","2","1","2",0,1,1,1,1.16,0.78,0.8,0.82,1.05,0.7,"SM",0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,4,5,5,5,1,-1.27048705653244,1.19512784171809
483,"1","2","1","2",0,1,1,1,1.16,0.78,1,0.61,0.74,0.7,"CAR",0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,4,5,5,5,1,-1.27048705653244,1.19512784171809
483,"1","2","1","2",0,1,1,1,1.55,0.71,0.8,0.68,0.78,0.7,"SM",0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,4,5,5,5,1,-1.27048705653244,1.19512784171809
484,"1","2","1","3",0,1,1,1,1.19,0.93,0.6,0.36,0.56,0.24,"CAR",0,0,0,0,1,0,0,0,1,0,1,0,5,4,5,1,3,2,3,5,2.27153182822538,-1.18920833615234
484,"1","2","1","3",0,1,1,1,1.19,0.9,0.78,0.36,0.68,0.39,"SM",0,0,0,0,1,0,0,0,1,0,1,0,5,4,5,1,3,2,3,5,2.27153182822538,-1.18920833615234
484,"1","2","1","3",0,1,1,1,1.19,0.88,0.78,0.32,0.6,0.3,"SM",0,0,0,0,1,0,0,0,1,0,1,0,5,4,5,1,3,2,3,5,2.27153182822538,-1.18920833615234
484,"1","2","1","3",0,1,1,1,0.92,0.88,0.48,0.32,0.6,0.39,"CAR",0,0,0,0,1,0,0,0,1,0,1,0,5,4,5,1,3,2,3,5,2.27153182822538,-1.18920833615234
484,"1","2","1","3",0,1,1,1,1.01,0.88,0.78,0.36,0.58,0.24,"SM",0,0,0,0,1,0,0,0,1,0,1,0,5,4,5,1,3,2,3,5,2.27153182822538,-1.18920833615234
484,"1","2","1","3",0,1,1,1,1.01,0.9,0.48,0.32,0.5,0.3,"CAR",0,0,0,0,1,0,0,0,1,0,1,0,5,4,5,1,3,2,3,5,2.27153182822538,-1.18920833615234
484,"1","2","1","3",0,1,1,1,1.01,0.88,0.48,0.43,0.65,0.24,"CAR",0,0,0,0,1,0,0,0,1,0,1,0,5,4,5,1,3,2,3,5,2.27153182822538,-1.18920833615234
484,"1","2","1","3",0,1,1,1,1.19,0.9,0.48,0.43,0.68,0.39,"CAR",0,0,0,0,1,0,0,0,1,0,1,0,5,4,5,1,3,2,3,5,2.27153182822538,-1.18920833615234
484,"1","2","1","3",0,1,1,1,1.01,0.9,0.6,0.36,0.68,0.3,"CAR",0,0,0,0,1,0,0,0,1,0,1,0,5,4,5,1,3,2,3,5,2.27153182822538,-1.18920833615234
485,"1","3","1","2",0,1,1,1,1.68,0.61,1.1,0.82,0.84,0.75,"SM",0,0,0,0,0,1,0,0,1,1,0,0,2,1,1,5,5,5,4,2,-1.09072527453487,0.765981153371362
485,"1","3","1","2",0,1,1,1,1.29,0.66,1.43,0.61,0.71,0.6,"SM",0,0,0,0,0,1,0,0,1,1,0,0,2,1,1,5,5,5,4,2,-1.09072527453487,0.765981153371362
485,"1","3","1","2",0,1,1,1,1.68,0.72,0.88,0.61,0.76,0.6,"CAR",0,0,0,0,0,1,0,0,1,1,0,0,2,1,1,5,5,5,4,2,-1.09072527453487,0.765981153371362
485,"1","3","1","2",0,1,1,1,1.42,0.72,1.43,0.61,0.76,0.97,"SM",0,0,0,0,0,1,0,0,1,1,0,0,2,1,1,5,5,5,4,2,-1.09072527453487,0.765981153371362
485,"1","3","1","2",0,1,1,1,1.42,0.72,0.88,0.68,0.76,0.97,"SM",0,0,0,0,0,1,0,0,1,1,0,0,2,1,1,5,5,5,4,2,-1.09072527453487,0.765981153371362
485,"1","3","1","2",0,1,1,1,1.29,0.72,1.43,0.68,0.76,0.75,"SM",0,0,0,0,0,1,0,0,1,1,0,0,2,1,1,5,5,5,4,2,-1.09072527453487,0.765981153371362
485,"1","3","1","2",0,1,1,1,1.29,0.66,1.1,0.82,0.9,0.6,"SM",0,0,0,0,0,1,0,0,1,1,0,0,2,1,1,5,5,5,4,2,-1.09072527453487,0.765981153371362
485,"1","3","1","2",0,1,1,1,1.29,0.61,1.1,0.68,0.81,0.97,"SM",0,0,0,0,0,1,0,0,1,1,0,0,2,1,1,5,5,5,4,2,-1.09072527453487,0.765981153371362
485,"1","3","1","2",0,1,1,1,1.42,0.72,1.1,0.82,1.05,0.97,"CAR",0,0,0,0,0,1,0,0,1,1,0,0,2,1,1,5,5,5,4,2,-1.09072527453487,0.765981153371362
486,"1","3","1","3",0,1,1,1,2.77,1.41,1.7,0.9,1.05,1,"SM",0,0,0,0,0,1,0,0,1,0,1,0,2,1,2,3,4,5,5,2,-0.56869358927377,0.79703408008857
486,"1","3","1","3",0,1,1,1,2.77,1.33,2.21,0.9,1.27,1.62,"SM",0,0,0,0,0,1,0,0,1,0,1,0,2,1,2,3,4,5,5,2,-0.56869358927377,0.79703408008857
486,"1","3","1","3",0,1,1,1,2.77,1.27,2.21,0.81,1.18,1.25,"SM",0,0,0,0,0,1,0,0,1,0,1,0,2,1,2,3,4,5,5,2,-0.56869358927377,0.79703408008857
486,"1","3","1","3",0,1,1,1,2.23,1.27,1.36,0.81,1.18,1.62,"SM",0,0,0,0,0,1,0,0,1,0,1,0,2,1,2,3,4,5,5,2,-0.56869358927377,0.79703408008857
486,"1","3","1","3",0,1,1,1,2.41,1.27,2.21,0.9,1.09,1,"SM",0,0,0,0,0,1,0,0,1,0,1,0,2,1,2,3,4,5,5,2,-0.56869358927377,0.79703408008857
486,"1","3","1","3",0,1,1,1,2.41,1.33,1.36,0.81,0.94,1.25,"SM",0,0,0,0,0,1,0,0,1,0,1,0,2,1,2,3,4,5,5,2,-0.56869358927377,0.79703408008857
486,"1","3","1","3",0,1,1,1,2.41,1.27,1.36,1.08,1.18,1,"SM",0,0,0,0,0,1,0,0,1,0,1,0,2,1,2,3,4,5,5,2,-0.56869358927377,0.79703408008857
486,"1","3","1","3",0,1,1,1,2.77,1.33,1.36,1.08,1.22,1.62,"SM",0,0,0,0,0,1,0,0,1,0,1,0,2,1,2,3,4,5,5,2,-0.56869358927377,0.79703408008857
486,"1","3","1","3",0,1,1,1,2.41,1.33,1.7,0.9,1.27,1.25,"SM",0,0,0,0,0,1,0,0,1,0,1,0,2,1,2,3,4,5,5,2,-0.56869358927377,0.79703408008857
487,"1","3","1","3",0,1,1,1,2.27,0.89,1.7,0.9,1.05,0.84,"SM",0,0,0,0,0,1,0,0,1,0,1,0,2,2,1,3,5,4,5,2,-0.585684353568381,0.788988726892439
487,"1","3","1","3",0,1,1,1,2.27,0.81,2.21,0.9,1.22,1.36,"SM",0,0,0,0,0,1,0,0,1,0,1,0,2,2,1,3,5,4,5,2,-0.585684353568381,0.788988726892439
487,"1","3","1","3",0,1,1,1,2.27,0.75,2.21,0.81,1.12,1.05,"SM",0,0,0,0,0,1,0,0,1,0,1,0,2,2,1,3,5,4,5,2,-0.585684353568381,0.788988726892439
487,"1","3","1","3",0,1,1,1,1.7,0.75,1.36,0.81,1.12,1.36,"SM",0,0,0,0,0,1,0,0,1,0,1,0,2,2,1,3,5,4,5,2,-0.585684353568381,0.788988726892439
487,"1","3","1","3",0,1,1,1,1.89,0.75,2.21,0.9,1.09,0.84,"SM",0,0,0,0,0,1,0,0,1,0,1,0,2,2,1,3,5,4,5,2,-0.585684353568381,0.788988726892439
487,"1","3","1","3",0,1,1,1,1.89,0.81,1.36,0.81,0.94,1.05,"SM",0,0,0,0,0,1,0,0,1,0,1,0,2,2,1,3,5,4,5,2,-0.585684353568381,0.788988726892439
487,"1","3","1","3",0,1,1,1,1.89,0.75,1.36,1.08,1.18,0.84,"SM",0,0,0,0,0,1,0,0,1,0,1,0,2,2,1,3,5,4,5,2,-0.585684353568381,0.788988726892439
487,"1","3","1","3",0,1,1,1,2.27,0.81,1.36,1.08,1.22,1.36,"SM",0,0,0,0,0,1,0,0,1,0,1,0,2,2,1,3,5,4,5,2,-0.585684353568381,0.788988726892439
487,"1","3","1","3",0,1,1,1,1.89,0.81,1.7,0.9,1.22,1.05,"SM",0,0,0,0,0,1,0,0,1,0,1,0,2,2,1,3,5,4,5,2,-0.585684353568381,0.788988726892439
488,"1","3","1","3",0,1,1,1,1.03,0.38,0.7,0.42,0.5,0.36,"SM",0,0,0,0,0,1,0,0,1,0,1,0,1,2,1,3,4,4,4,2,-0.876914385162566,0.287456321288865
488,"1","3","1","3",0,1,1,1,1.03,0.34,0.91,0.42,0.65,0.58,"SM",0,0,0,0,0,1,0,0,1,0,1,0,1,2,1,3,4,4,4,2,-0.876914385162566,0.287456321288865
488,"1","3","1","3",0,1,1,1,1.03,0.31,0.91,0.38,0.58,0.45,"SM",0,0,0,0,0,1,0,0,1,0,1,0,1,2,1,3,4,4,4,2,-0.876914385162566,0.287456321288865
488,"1","3","1","3",0,1,1,1,0.82,0.31,0.56,0.38,0.58,0.58,"SM",0,0,0,0,0,1,0,0,1,0,1,0,1,2,1,3,4,4,4,2,-0.876914385162566,0.287456321288865
488,"1","3","1","3",0,1,1,1,0.89,0.31,0.91,0.42,0.54,0.36,"SM",0,0,0,0,0,1,0,0,1,0,1,0,1,2,1,3,4,4,4,2,-0.876914385162566,0.287456321288865
488,"1","3","1","3",0,1,1,1,0.89,0.34,0.56,0.38,0.44,0.45,"SM",0,0,0,0,0,1,0,0,1,0,1,0,1,2,1,3,4,4,4,2,-0.876914385162566,0.287456321288865
488,"1","3","1","3",0,1,1,1,0.89,0.31,0.56,0.5,0.58,0.36,"SM",0,0,0,0,0,1,0,0,1,0,1,0,1,2,1,3,4,4,4,2,-0.876914385162566,0.287456321288865
488,"1","3","1","3",0,1,1,1,1.03,0.34,0.56,0.5,0.65,0.58,"SM",0,0,0,0,0,1,0,0,1,0,1,0,1,2,1,3,4,4,4,2,-0.876914385162566,0.287456321288865
488,"1","3","1","3",0,1,1,1,0.89,0.34,0.7,0.42,0.65,0.45,"SM",0,0,0,0,0,1,0,0,1,0,1,0,1,2,1,3,4,4,4,2,-0.876914385162566,0.287456321288865
489,"1","4","1","2",0,1,1,1,2.75,1.31,2,1.05,1.12,1.08,"SM",0,0,0,0,0,0,1,0,1,1,0,0,1,2,2,4,4,4,4,1,-0.689287448691318,0.450310343475201
489,"1","4","1","2",0,1,1,1,2.75,1.23,2.6,1.05,1.37,1.75,"SM",0,0,0,0,0,0,1,0,1,1,0,0,1,2,2,4,4,4,4,1,-0.689287448691318,0.450310343475201
489,"1","4","1","2",0,1,1,1,2.75,1.17,2.6,0.94,1.27,1.35,"SM",0,0,0,0,0,0,1,0,1,1,0,0,1,2,2,4,4,4,4,1,-0.689287448691318,0.450310343475201
489,"1","4","1","2",0,1,1,1,2.09,1.17,1.6,0.94,1.27,1.75,"SM",0,0,0,0,0,0,1,0,1,1,0,0,1,2,2,4,4,4,4,1,-0.689287448691318,0.450310343475201
489,"1","4","1","2",0,1,1,1,2.31,1.17,2.6,1.05,1.22,1.08,"SM",0,0,0,0,0,0,1,0,1,1,0,0,1,2,2,4,4,4,4,1,-0.689287448691318,0.450310343475201
489,"1","4","1","2",0,1,1,1,2.31,1.23,1.6,0.94,1.09,1.35,"SM",0,0,0,0,0,0,1,0,1,1,0,0,1,2,2,4,4,4,4,1,-0.689287448691318,0.450310343475201
489,"1","4","1","2",0,1,1,1,2.31,1.17,1.6,1.26,1.33,1.08,"SM",0,0,0,0,0,0,1,0,1,1,0,0,1,2,2,4,4,4,4,1,-0.689287448691318,0.450310343475201
489,"1","4","1","2",0,1,1,1,2.75,1.23,1.6,1.26,1.37,1.75,"SM",0,0,0,0,0,0,1,0,1,1,0,0,1,2,2,4,4,4,4,1,-0.689287448691318,0.450310343475201
489,"1","4","1","2",0,1,1,1,2.31,1.23,2,1.05,1.37,1.35,"SM",0,0,0,0,0,0,1,0,1,1,0,0,1,2,2,4,4,4,4,1,-0.689287448691318,0.450310343475201
490,"1","3","1","3",0,1,1,1,2.16,1.08,2.34,1.16,1.33,1.15,"SM",0,0,0,0,0,1,0,0,1,0,1,0,2,1,1,4,5,4,4,2,-0.979257024938255,0.522696060732048
490,"1","3","1","3",0,1,1,1,1.99,1.02,2.34,1.16,1.22,1.49,"SM",0,0,0,0,0,1,0,0,1,0,1,0,2,1,1,4,5,4,4,2,-0.979257024938255,0.522696060732048
490,"1","3","1","3",0,1,1,1,2.5,1.16,2.34,1.16,1.5,0.92,"CAR",0,0,0,0,0,1,0,0,1,0,1,0,2,1,1,4,5,4,4,2,-0.979257024938255,0.522696060732048
490,"1","3","1","3",0,1,1,1,1.99,1.08,1.44,0.97,1.33,0.92,"CAR",0,0,0,0,0,1,0,0,1,0,1,0,2,1,1,4,5,4,4,2,-0.979257024938255,0.522696060732048
490,"1","3","1","3",0,1,1,1,2.5,1.08,1.8,0.87,0.99,1.49,"SM",0,0,0,0,0,1,0,0,1,0,1,0,2,1,1,4,5,4,4,2,-0.979257024938255,0.522696060732048
490,"1","3","1","3",0,1,1,1,2.16,1.02,1.8,0.87,1.22,0.92,"SM",0,0,0,0,0,1,0,0,1,0,1,0,2,1,1,4,5,4,4,2,-0.979257024938255,0.522696060732048
490,"1","3","1","3",0,1,1,1,1.99,1.16,1.44,1.16,1.5,1.15,"SM",0,0,0,0,0,1,0,0,1,0,1,0,2,1,1,4,5,4,4,2,-0.979257024938255,0.522696060732048
490,"1","3","1","3",0,1,1,1,1.99,1.16,1.8,0.87,1.05,1.15,"SM",0,0,0,0,0,1,0,0,1,0,1,0,2,1,1,4,5,4,4,2,-0.979257024938255,0.522696060732048
490,"1","3","1","3",0,1,1,1,2.5,1.02,1.44,0.97,1.12,1.15,"CAR",0,0,0,0,0,1,0,0,1,0,1,0,2,1,1,4,5,4,4,2,-0.979257024938255,0.522696060732048
491,"1","3","1","2",0,1,1,1,1.69,0.85,1.2,0.89,0.92,0.7,"SM",0,0,0,0,0,1,0,0,1,1,0,0,1,1,2,5,5,4,5,1,-1.08286012006119,0.951842749078775
491,"1","3","1","2",0,1,1,1,1.3,0.88,1.56,0.67,0.76,0.56,"SM",0,0,0,0,0,1,0,0,1,1,0,0,1,1,2,5,5,4,5,1,-1.08286012006119,0.951842749078775
491,"1","3","1","2",0,1,1,1,1.69,0.92,0.96,0.67,0.78,0.56,"CAR",0,0,0,0,0,1,0,0,1,1,0,0,1,1,2,5,5,4,5,1,-1.08286012006119,0.951842749078775
491,"1","3","1","2",0,1,1,1,1.43,0.92,1.56,0.67,0.78,0.91,"SM",0,0,0,0,0,1,0,0,1,1,0,0,1,1,2,5,5,4,5,1,-1.08286012006119,0.951842749078775
491,"1","3","1","2",0,1,1,1,1.43,0.92,0.96,0.74,0.81,0.91,"CAR",0,0,0,0,0,1,0,0,1,1,0,0,1,1,2,5,5,4,5,1,-1.08286012006119,0.951842749078775
491,"1","3","1","2",0,1,1,1,1.3,0.92,1.56,0.74,0.81,0.7,"SM",0,0,0,0,0,1,0,0,1,1,0,0,1,1,2,5,5,4,5,1,-1.08286012006119,0.951842749078775
491,"1","3","1","2",0,1,1,1,1.3,0.88,1.2,0.89,0.94,0.56,"SM",0,0,0,0,0,1,0,0,1,1,0,0,1,1,2,5,5,4,5,1,-1.08286012006119,0.951842749078775
491,"1","3","1","2",0,1,1,1,1.3,0.85,1.2,0.74,0.84,0.91,"SM",0,0,0,0,0,1,0,0,1,1,0,0,1,1,2,5,5,4,5,1,-1.08286012006119,0.951842749078775
491,"1","3","1","2",0,1,1,1,1.43,0.92,1.2,0.89,1.09,0.91,"SM",0,0,0,0,0,1,0,0,1,1,0,0,1,1,2,5,5,4,5,1,-1.08286012006119,0.951842749078775
492,"1","3","1","3",0,1,1,1,2.65,1.16,1.8,1.1,1.18,1.05,"SM",0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,3,4,5,4,2,-1.15901880693582,0.530741413928179
492,"1","3","1","3",0,1,1,1,2.12,1.22,2.34,0.83,0.97,0.84,"SM",0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,3,4,5,4,2,-1.15901880693582,0.530741413928179
492,"1","3","1","3",0,1,1,1,2.65,1.3,1.44,0.83,1.05,0.84,"CAR",0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,3,4,5,4,2,-1.15901880693582,0.530741413928179
492,"1","3","1","3",0,1,1,1,2.3,1.3,2.34,0.83,1.05,1.36,"SM",0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,3,4,5,4,2,-1.15901880693582,0.530741413928179
492,"1","3","1","3",0,1,1,1,2.3,1.3,1.44,0.92,1.05,1.36,"CAR",0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,3,4,5,4,2,-1.15901880693582,0.530741413928179
492,"1","3","1","3",0,1,1,1,2.12,1.3,2.34,0.92,1.05,1.05,"SM",0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,3,4,5,4,2,-1.15901880693582,0.530741413928179
492,"1","3","1","3",0,1,1,1,2.12,1.22,1.8,1.1,1.27,0.84,"SM",0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,3,4,5,4,2,-1.15901880693582,0.530741413928179
492,"1","3","1","3",0,1,1,1,2.12,1.16,1.8,0.92,1.09,1.36,"SM",0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,3,4,5,4,2,-1.15901880693582,0.530741413928179
492,"1","3","1","3",0,1,1,1,2.3,1.3,1.8,1.1,1.46,1.36,"SM",0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,3,4,5,4,2,-1.15901880693582,0.530741413928179
493,"1","3","1","3",0,1,1,1,1.18,0.42,0.9,0.78,0.81,0.6,"CAR",0,0,0,0,0,1,0,0,1,0,1,0,4,4,4,1,2,1,2,4,1.68120661056333,-1.7711718122089
493,"1","3","1","3",0,1,1,1,0.91,0.45,1.17,0.58,0.68,0.48,"SM",0,0,0,0,0,1,0,0,1,0,1,0,4,4,4,1,2,1,2,4,1.68120661056333,-1.7711718122089
493,"1","3","1","3",0,1,1,1,1.18,0.49,0.72,0.58,0.71,0.48,"CAR",0,0,0,0,0,1,0,0,1,0,1,0,4,4,4,1,2,1,2,4,1.68120661056333,-1.7711718122089
493,"1","3","1","3",0,1,1,1,1,0.49,1.17,0.58,0.71,0.78,"SM",0,0,0,0,0,1,0,0,1,0,1,0,4,4,4,1,2,1,2,4,1.68120661056333,-1.7711718122089
493,"1","3","1","3",0,1,1,1,1,0.49,0.72,0.65,0.71,0.78,"CAR",0,0,0,0,0,1,0,0,1,0,1,0,4,4,4,1,2,1,2,4,1.68120661056333,-1.7711718122089
493,"1","3","1","3",0,1,1,1,0.91,0.49,1.17,0.65,0.71,0.6,"SM",0,0,0,0,0,1,0,0,1,0,1,0,4,4,4,1,2,1,2,4,1.68120661056333,-1.7711718122089
493,"1","3","1","3",0,1,1,1,0.91,0.45,0.9,0.78,0.84,0.48,"CAR",0,0,0,0,0,1,0,0,1,0,1,0,4,4,4,1,2,1,2,4,1.68120661056333,-1.7711718122089
493,"1","3","1","3",0,1,1,1,0.91,0.42,0.9,0.65,0.76,0.78,"SM",0,0,0,0,0,1,0,0,1,0,1,0,4,4,4,1,2,1,2,4,1.68120661056333,-1.7711718122089
493,"1","3","1","3",0,1,1,1,1,0.49,0.9,0.78,0.97,0.78,"SM",0,0,0,0,0,1,0,0,1,0,1,0,4,4,4,1,2,1,2,4,1.68120661056333,-1.7711718122089
494,"1","3","1","3",0,1,1,1,2.3,1.23,1.9,0.9,0.97,1.24,"SM",0,0,0,0,0,1,0,0,1,0,1,0,2,1,1,4,5,4,4,1,-0.979257024938255,0.685550082918384
494,"1","3","1","3",0,1,1,1,2.3,1.17,2.47,0.9,1.12,2.01,"SM",0,0,0,0,0,1,0,0,1,0,1,0,2,1,1,4,5,4,4,1,-0.979257024938255,0.685550082918384
494,"1","3","1","3",0,1,1,1,2.3,1.12,2.47,0.81,1.05,1.55,"SM",0,0,0,0,0,1,0,0,1,0,1,0,2,1,1,4,5,4,4,1,-0.979257024938255,0.685550082918384
494,"1","3","1","3",0,1,1,1,1.75,1.12,1.52,0.81,1.05,2.01,"CAR",0,0,0,0,0,1,0,0,1,0,1,0,2,1,1,4,5,4,4,1,-0.979257024938255,0.685550082918384
